# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
2.024999999999996803e+00,4.334369298722594976e+01,4.048500938550186845e+01,2.009916834356885929e+01,8.098638584577267466e+03,2.671738849927811543e+02,4.025628898914109044e+01,3.127841993744513022e-02,1.188394650391599722e-01,8.559527421947809671e+02,8.658141192821104778e+04,1.056346976230346790e+00,2.855278108190453281e+02
2.049999999999996714e+00,4.436209633108228445e+01,4.098721088042993443e+01,2.008805894179733897e+01,8.098728230640287620e+03,2.670899852761818920e+02,4.076639884055156671e+01,3.379706500977004008e-02,1.203463957226408865e-01,8.776916354606087225e+02,8.657094888152692874e+04,1.056237745381437110e+00,2.855228301235565596e+02
2.074999999999996625e+00,4.539305112324655056e+01,4.148912345044332284e+01,2.007650186639468259e+01,8.098818979220272922e+03,2.670060855595826297e+02,4.127662583383613537e+01,3.622772477154987542e-02,1.218537119613136849e-01,8.997047956794707488e+02,8.656035715449597046e+04,1.056127173685193377e+00,2.855177864382638404e+02
2.099999999999996536e+00,4.643655000999569893e+01,4.199073685024323765e+01,2.006453497298560862e+01,8.098910829327473039e+03,2.669221858429833674e+02,4.178696681182967865e+01,3.856795860863032610e-02,1.233614049463668261e-01,9.219921019319094739e+02,8.654963686263705313e+04,1.056015262439043534e+00,2.855126797544629085e+02
2.124999999999996447e+00,4.749258539546281099e+01,4.249204184949442720e+01,2.005219885980861605e+01,8.099003779945600400e+03,2.668382861263841050e+02,4.229741926673980146e+01,4.081553403897079241e-02,1.248694677859344959e-01,9.445534535276674433e+02,8.653878812456644664e+04,1.055902012973668258e+00,2.855075100642190478e+02
2.149999999999996358e+00,4.856114946492016315e+01,4.299303029959727951e+01,2.003953679598308213e+01,8.099097830034191247e+03,2.667543864097848427e+02,4.280798136126688291e+01,4.296836572612824229e-02,1.263778955675433080e-01,9.673887726917160990e+02,8.652781106172157160e+04,1.055787426650103056e+00,2.855022773602408961e+02
2.174999999999996270e+00,4.964223421365022659e+01,4.349369519838068499e+01,2.002659463834541853e+01,8.099192978530890286e+03,2.666704866931855804e+02,4.331865194458799095e+01,4.502447634472062782e-02,1.278866854054045155e-01,9.904980070981549716e+02,8.651670579809532501e+04,1.055671504856960263e+00,2.854969816357567538e+02
2.199999999999996181e+00,5.073583147954195738e+01,4.399403075228017457e+01,2.001342073085491791e+01,8.099289224353869031e+03,2.665865869765863181e+02,4.382943053499786856e+01,4.698197617182917757e-02,1.293958363892776242e-01,1.013881130893783279e+03,8.650547245995352569e+04,1.055554249007464307e+00,2.854916228843858903e+02
2.224999999999996092e+00,5.184193296823650599e+01,4.449403243571776301e+01,2.000006579266570128e+01,8.099386566404898076e+03,2.665026872599870558e+02,4.434031734508591427e+01,4.883904797484187044e-02,1.309053496589248911e-01,1.037538147670225953e+03,8.649411117547626782e+04,1.055435660535704256e+00,2.854862010999700601e+02
2.249999999999996003e+00,5.296053029224276543e+01,4.499369704733204856e+01,1.998658279214278366e+01,8.099485003571880043e+03,2.664187875433877934e+02,4.485131325861488705e+01,5.059393799595066771e-02,1.324152283359763538e-01,1.061469091222104225e+03,8.648262207446196408e+04,1.055315740893533416e+00,2.854807162764363397e+02
2.274999999999995914e+00,5.409161499608308077e+01,4.549302276259150091e+01,1.997302680218215798e+01,8.099584534731949134e+03,2.663348878267885311e+02,4.536241985764151963e+01,5.224495442133363782e-02,1.339254776041354511e-01,1.085674028636225785e+03,8.647100528796564322e+04,1.055194491546783908e+00,2.854751684076288143e+02
2.299999999999995826e+00,5.523517860099673271e+01,4.599200918250284786e+01,1.995945484402281167e+01,8.099685158754330587e+03,2.662509881101892688e+02,4.587363938270804198e+01,5.379046496343074107e-02,1.354361045917930051e-01,1.110153060224927685e+03,8.645926094796642428e+04,1.055071913971791009e+00,2.854695574871518033e+02
2.324999999999995737e+00,5.639121263660490513e+01,4.649065737813856458e+01,1.994592572000977881e+01,8.099786874503901345e+03,2.661670883935900065e+02,4.638497474083447969e+01,5.522889399497673407e-02,1.369471183957766403e-01,1.134906321678483664e+03,8.644738918694965832e+04,1.054948009651022200e+00,2.854638835081742059e+02
2.349999999999995648e+00,5.755970867257565260e+01,4.698896993026571067e+01,1.993249981764858347e+01,8.099889680843883070e+03,2.660831886769907442e+02,4.689642950483852957e+01,5.655873154045674284e-02,1.384585300794907992e-01,1.159933985799573747e+03,8.643539013759478985e+04,1.054822780069810451e+00,2.854581464632827874e+02
2.374999999999995559e+00,5.874065836891531944e+01,4.748695096412455996e+01,1.991923891560114868e+01,8.099993576639651110e+03,2.659992889603914819e+02,4.740800787427446750e+01,5.777852952311621909e-02,1.399703525577606633e-01,1.185236262325055577e+03,8.642326393232947157e+04,1.054696226711697049e+00,2.854523463442707794e+02
2.399999999999995470e+00,5.993405350483953953e+01,4.798460617890690116e+01,1.990620597167126959e+01,8.100098560762158741e+03,2.659153892437922195e+02,4.791971465779969463e+01,5.888690192583028588e-02,1.414826005449339730e-01,1.210813398698831634e+03,8.641101070293056546e+04,1.054568351054259390e+00,2.854464831419496136e+02
2.424999999999995381e+00,6.113988602347671986e+01,4.848194287122259993e+01,1.989346488233711341e+01,8.100204632090993982e+03,2.658314895271929572e+02,4.843155527816807648e+01,5.988253538996338859e-02,1.429952905697879084e-01,1.236665681950207727e+03,8.639863058016719879e+04,1.054439154565380177e+00,2.854405568459791880e+02
2.449999999999995293e+00,6.235814806725829840e+01,4.897896995245429963e+01,1.988108023827894755e+01,8.100311789518485057e+03,2.657475898105936949e+02,4.894353572939041896e+01,6.076419194636854121e-02,1.445084408492274264e-01,1.262793438105073392e+03,8.638612369332119124e+04,1.054308638698237655e+00,2.854345674446396401e+02
2.474999999999995204e+00,6.358883202727884054e+01,4.947569795970525774e+01,1.986911706810796829e+01,8.100420031952718091e+03,2.656636900939944326e+02,4.945566252160455889e+01,6.153071022938331330e-02,1.460220711256794701e-01,1.289197030832956671e+03,8.637349016983540787e+04,1.054176804887631436e+00,2.854285149246634319e+02
2.499999999999995115e+00,6.483193057309836149e+01,4.997213905987489824e+01,1.985764056347079887e+01,8.100529358321610744e+03,2.655797903773951703e+02,4.996794269338471395e+01,6.218100990712016607e-02,1.475362027036190016e-01,1.315876863459497827e+03,8.636073013483773684e+04,1.054043654545011588e+00,2.854223992710076345e+02
2.524999999999995026e+00,6.608743670396506786e+01,5.046830704616814245e+01,1.984671577640827067e+01,8.100639767576281884e+03,2.654958906607959079e+02,5.048038373618768304e+01,6.271410533482080218e-02,1.490508582266647508e-01,1.342833376343071677e+03,8.634784371074890078e+04,1.053909189054379913e+00,2.854162204666660614e+02
2.549999999999994937e+00,6.735534377768635750e+01,5.096421732754773615e+01,1.983640733707100523e+01,8.100751258694427634e+03,2.654119909441966456e+02,5.099299358185805886e+01,6.312909652450815479e-02,1.505660616408601438e-01,1.370067047407104837e+03,8.633483101688690658e+04,1.053773409768164360e+00,2.854099784924777623e+02
2.574999999999994849e+00,6.863564556371420622e+01,5.145988690966214563e+01,1.982677911275122540e+01,8.100863830684270397e+03,2.653280912275973833e+02,5.150578054246213355e+01,6.342519027549826938e-02,1.520818380172045403e-01,1.397578390027203568e+03,8.632169216900694300e+04,1.053636318002413974e+00,2.854036733269060164e+02
2.599999999999994760e+00,6.992833627201616764e+01,5.195533436782493908e+01,1.981789388993425050e+01,8.100977482587980376e+03,2.652441915109981210e+02,5.201875324500574749e+01,6.360169786621017174e-02,1.535982133590652887e-01,1.425367950461093415e+03,8.630842727890259994e+04,1.053497915032634458e+00,2.853973049458450646e+02
2.624999999999994671e+00,7.123341059777885675e+01,5.245057981123053992e+01,1.980981302376273590e+01,8.101092213484873355e+03,2.651602917943988587e+02,5.253192060574593825e+01,6.365804570397511075e-02,1.551152145264902971e-01,1.453436307254198482e+03,8.629503645403130213e+04,1.053358202089884843e+00,2.853908733224371872e+02
2.649999999999994582e+00,7.255086375772953033e+01,5.294564483832698443e+01,1.980259608431331486e+01,8.101208022495105979e+03,2.650763920777995963e+02,5.304529177439496834e+01,6.359378130364506942e-02,1.566328690716251859e-01,1.481784068878279641e+03,8.628151979708424187e+04,1.053217180356285310e+00,2.853843784268640320e+02
2.674999999999994493e+00,7.388069152738898993e+01,5.344055248285395976e+01,1.979630048321198288e+01,8.101324908782718012e+03,2.649924923612003340e+02,5.355887602909240286e+01,6.340858493614220937e-02,1.581512049287393251e-01,1.510411868416767220e+03,8.626787740563032276e+04,1.053074850961305930e+00,2.853778202261720480e+02
2.699999999999994404e+00,7.522289027366787195e+01,5.393532715051509996e+01,1.979098109900153801e+01,8.101442871558740990e+03,2.649085926446010717e+02,5.407268277723058958e+01,6.310227637530606282e-02,1.596702504168090175e-01,1.539320363941807955e+03,8.625410937175428262e+04,1.052931214977992802e+00,2.853711986840937698e+02
2.724999999999994316e+00,7.657745699118822813e+01,5.442999454610608012e+01,1.978668989538053680e+01,8.101561910084419651e+03,2.648246929280018094e+02,5.458672142580227415e+01,6.267482282204618615e-02,1.611900338568153512e-01,1.568510231394349148e+03,8.624021578168003180e+04,1.052786273419041185e+00,2.853645137608631899e+02
2.749999999999994227e+00,7.794438933115452528e+01,5.492458159060107903e+01,1.978347551953432415e+01,8.101682023674097763e+03,2.647407932114025471e+02,5.510100135459657622e+01,6.212635355270479387e-02,1.627105834927198014e-01,1.597982163013794661e+03,8.622619671543371805e+04,1.052640027233282316e+00,2.853577654130475025e+02
2.774999999999994138e+00,7.932368563394993544e+01,5.541911632819650180e+01,1.978138290042717529e+01,8.101803211697406368e+03,2.646568934948032847e+02,5.561553181626221232e+01,6.145717304285652077e-02,1.642319271964660932e-01,1.627736861402880777e+03,8.621205224658918451e+04,1.052492477303031748e+00,2.853509535934202290e+02
2.799999999999994049e+00,8.071534495335072279e+01,5.591362782368751994e+01,1.978045286211872522e+01,8.101925473582148697e+03,2.645729937782040224e+02,5.613032186554955416e+01,6.066776640936501902e-02,1.657540922591401455e-01,1.657775034995837814e+03,8.619778244193010323e+04,1.052343624440572389e+00,2.853440782507910285e+02
2.824999999999993960e+00,8.211936708074063063e+01,5.640814604951887645e+01,1.978072171073053553e+01,8.102048808816248311e+03,2.644890940616047601e+02,5.664538028402825631e+01,5.975881913282223706e-02,1.672771051687399479e-01,1.688097393027934231e+03,8.618338736122382397e+04,1.052193469385797053e+00,2.853371393298908174e+02
2.849999999999993872e+00,8.353575256746262312e+01,5.690270176283637227e+01,1.978222083447620960e+01,8.102173216949992820e+03,2.644051943450054978e+02,5.716071546180017293e+01,5.873123270511549504e-02,1.688009912609399477e-01,1.718704637690297886e+03,8.616886705695833371e+04,1.052042012803471316e+00,2.853301367712384717e+02
2.874999999999993783e+00,8.496450274251401424e+01,5.739732637457934317e+01,1.978497638530508951e+01,8.102298697597398132e+03,2.643212946284062355e+02,5.767633546415774504e+01,5.758610728780516608e-02,1.703257749159815537e-01,1.749597467095891488e+03,8.615422157418399001e+04,1.051889255281591273e+00,2.853230705110552208e+02
2.899999999999993694e+00,8.640561972651630640e+01,5.789205180576248466e+01,1.978900876646642004e+01,8.102425250437870091e+03,2.642373949118069731e+02,5.819224771882269920e+01,5.632481954984161487e-02,1.718514786350956447e-01,1.780776555280427829e+03,8.613945095031880192e+04,1.051735197329355609e+00,2.853159404811647732e+02
2.924999999999993605e+00,8.785910644195973873e+01,5.838691033747727488e+01,1.979433238130475203e+01,8.102552875216832035e+03,2.641534951952077108e+02,5.870845908282201009e+01,5.494898905019399843e-02,1.733781232379831005e-01,1.812242554603788449e+03,8.612455521507571393e+04,1.051579839376418635e+00,2.853087466089478994e+02
2.949999999999993516e+00,8.932496662344783545e+01,5.888193445145447669e+01,1.980095525569500481e+01,8.102681571747259113e+03,2.640695954786084485e+02,5.922497572424855861e+01,5.346051287019945586e-02,1.749057275136334522e-01,1.843996086853985616e+03,8.610953439028364664e+04,1.051423181771027560e+00,2.853014888172489805e+02
2.974999999999993427e+00,9.080320481583476067e+01,5.937715666288909233e+01,1.980887872854283316e+01,8.102811339909283561e+03,2.639856957620091862e+02,5.974180305111250533e+01,5.186158260603320608e-02,1.764343080101552774e-01,1.876037736928626146e+03,8.609438848993237480e+04,1.051265224780502328e+00,2.852941670243870362e+02
2.999999999999993339e+00,9.229382637701928616e+01,5.987260934692356784e+01,1.981809719811327852e+01,8.102942179650552134e+03,2.639017960454099239e+02,6.025894562043693981e+01,5.015469618440079880e-02,1.779638787662533861e-01,1.908368045032225382e+03,8.607911752013310615e+04,1.051105968590830608e+00,2.852867811441286108e+02
3.024999999999993250e+00,9.379683747142553329e+01,6.036832455913803841e+01,1.982859788231267117e+01,8.103074090985951443e+03,2.638178963288106615e+02,6.077640707599343273e+01,4.834268275449733060e-02,1.794944511272563992e-01,1.940987500415001705e+03,8.606372147914752713e+04,1.050945413306980214e+00,2.852793310856916378e+02
3.049999999999993161e+00,9.531224505696445704e+01,6.086433385164340137e+01,1.984036064279960598e+01,8.103207073996403778e+03,2.637339966122113992e+02,6.129419005965891643e+01,4.642871501281128216e-02,1.810260334832009821e-01,1.973896533212295481e+03,8.604820035753112461e+04,1.050783558954402563e+00,2.852718167538050693e+02
3.074999999999993072e+00,9.684005687199532986e+01,6.136066808507416681e+01,1.985335782097146051e+01,8.103341128828445108e+03,2.636500968956121369e+02,6.181229617490368611e+01,4.441633661795899024e-02,1.825586311608705659e-01,2.007095509381278362e+03,8.603255413818126544e+04,1.050620405479541164e+00,2.852642380487229161e+02
3.099999999999992983e+00,9.838028141949325800e+01,6.185735723905240491e+01,1.986755417681623825e+01,8.103476255691879487e+03,2.635661971790128746e+02,6.233072590404872670e+01,4.230947158248437451e-02,1.840922461792442733e-01,2.040584722498927476e+03,8.601678279661010311e+04,1.050455952752690214e+00,2.852565948663455515e+02
3.124999999999992895e+00,9.993292793352156878e+01,6.235443022143290648e+01,1.988290684014462428e+01,8.103612454858251112e+03,2.634822974624136123e+02,6.284947858492326844e+01,4.011245474337589434e-02,1.856268771803727125e-01,2.074364389209714773e+03,8.600088630112484680e+04,1.050290200569877763e+00,2.852488870982987237e+02
3.149999999999992806e+00,1.014980063606053591e+02,6.285191467883969096e+01,1.989936536225514274e+01,8.103749726658158579e+03,2.633983977458143499e+02,6.336855235319932689e+01,3.783005036587820669e-02,1.871625192588459996e-01,2.108434642319481554e+03,8.598486461313928885e+04,1.050123148656127769e+00,2.852411146320729358e+02
3.174999999999992717e+00,1.030755273159593344e+02,6.334983681057060068e+01,1.991687185064290588e+01,8.103888071478726488e+03,2.633144980292150876e+02,6.388794413105896552e+01,3.546746823402768811e-02,1.886991639280895250e-01,2.142795526804663950e+03,8.596871768747031456e+04,1.049954796668554735e+00,2.852332773511598702e+02
3.199999999999992628e+00,1.046655020536854863e+02,6.384822118735976204e+01,1.993536116332678176e+01,8.104027489759934724e+03,2.632305983126158253e+02,6.440764959650432786e+01,3.303038913485398936e-02,1.902367990294542288e-01,2.177446994485732375e+03,8.595244547276540834e+04,1.049785144200832354e+00,2.852253751352489530e+02
3.224999999999992539e+00,1.062679424183443189e+02,6.434709057730989912e+01,1.995476119561966755e+01,8.104167981991336092e+03,2.631466985960165630e+02,6.492766321144647179e+01,3.052498860375901443e-02,1.917754088149098424e-01,2.212388902602966027e+03,8.593604791188692616e+04,1.049614190787204748e+00,2.852174078604057286e+02
3.249999999999992450e+00,1.078828607983887196e+02,6.484646578154608676e+01,1.997499326900172889e+01,8.104309548708032708e+03,2.630627988794173007e+02,6.544797819876738743e+01,2.795795837336122538e-02,1.933149738790032879e-01,2.247621008975627319e+03,8.591952494237980864e+04,1.049441935907370116e+00,2.852093753992905363e+02
3.274999999999992362e+00,1.095102700795978308e+02,6.534636548159036806e+01,1.999597259994011367e+01,8.104452190486094878e+03,2.629788991628180383e+02,6.596858660065173297e+01,2.533653744424692669e-02,1.948554713308417174e-01,2.283142972721959723e+03,8.590287649700819748e+04,1.049268378992081141e+00,2.852012776214104974e+02
3.299999999999992273e+00,1.111501835817471147e+02,6.584680610025337444e+01,2.001760884056663414e+01,8.104595907937614356e+03,2.628949994462187760e+02,6.648947932706197150e+01,2.266856386069282872e-02,1.963968749369583711e-01,2.318954354477344623e+03,8.588610250433174951e+04,1.049093519429156185e+00,2.851931143933932162e+02
3.324999999999992184e+00,1.128026150101795793e+02,6.634780167900835579e+01,2.003980673797351741e+01,8.104740701706676191e+03,2.628110997296195137e+02,6.701064620828955753e+01,1.996254118899150332e-02,1.979391552762376216e-01,2.355054617049196622e+03,8.586920288917626021e+04,1.048917356568389581e+00,2.851848855792083555e+02
3.349999999999992095e+00,1.144675783887505531e+02,6.684936377337874092e+01,2.006246685474468805e+01,8.104886572462801269e+03,2.627272000130202514e+02,6.753207609089938046e+01,1.722777813713552431e-02,1.994822800229735515e-01,2.391443129331115870e+03,8.585217757339798845e+04,1.048739889729524588e+00,2.851765910405325712e+02
3.374999999999992006e+00,1.161450879964977503e+02,6.735150136835693502e+01,2.008548637020452787e+01,8.105033520896246046e+03,2.626433002964209891e+02,6.805375693231086132e+01,1.447468049590480525e-02,2.010262142259499341e-01,2.428119170419113743e+03,8.583502647643418459e+04,1.048561118207988363e+00,2.851682306370143465e+02
3.399999999999991918e+00,1.178351583080366254e+02,6.785422081517302217e+01,2.010875993440884102e+01,8.105181547712410975e+03,2.625594005798217268e+02,6.857567594856406856e+01,1.171546894882987550e-02,2.025709207446260152e-01,2.465081937861456936e+03,8.581774951595372113e+04,1.048381041281678971e+00,2.851598042265839581e+02
3.424999999999991829e+00,1.195378039190545678e+02,6.835752579140749674e+01,2.013218060189699443e+01,8.105330653625350351e+03,2.624755008632224644e+02,6.909781970159947662e+01,8.966235503949130173e-03,2.041163605066539100e-01,2.502330552009035273e+03,8.580034660861575685e+04,1.048199658218869956e+00,2.851513116658209697e+02
3.449999999999991740e+00,1.212530394867062569e+02,6.886141728446280297e+01,2.015564076604407973e+01,8.105480839352353541e+03,2.623916011466232021e+02,6.962017433166222702e+01,6.254639842882360468e-03,2.056624931941391787e-01,2.539864071240496742e+03,8.578281767070152273e+04,1.048016968284793293e+00,2.851427528102586280e+02
3.474999999999991651e+00,1.229808796588331461e+02,6.936589360195790732e+01,2.017903323597350962e+01,8.105632105608016900e+03,2.623077014300239398e+02,7.014272565911130641e+01,3.664655238146061200e-03,2.072092775441495283e-01,2.577681498326361179e+03,8.576516261880726961e+04,1.047832970748858061e+00,2.851341275147207739e+02
