# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
2.124999999999996447e+00,5.996555694565176964e+01,5.423359984671898815e+01,2.553253494890680741e+01,9.954747936555855631e+03,2.757146126371026753e+02,5.405163154902234623e+01,5.550402029245335433e-02,1.595869764364943044e-01,1.540527763507901682e+03,8.641148528651856759e+04,1.054573304248296095e+00,2.854467101323534166e+02
2.149999999999996358e+00,6.132937298528850079e+01,5.487163863838915034e+01,2.552154891339110421e+01,9.954934419140799946e+03,2.756136109362064985e+02,5.470314720107669615e+01,5.652342653998937427e-02,1.615124657826683408e-01,1.577670409240259687e+03,8.639749292312486796e+04,1.054427282876989613e+00,2.854400119837877128e+02
2.174999999999996270e+00,6.270913670677691698e+01,5.550941708995360102e+01,2.551113509556548564e+01,9.955123069203029445e+03,2.755126092353103218e+02,5.535484554680661518e+01,5.740115313815994519e-02,1.634385629269390350e-01,1.615258290983941151e+03,8.638333792722679209e+04,1.054279568796288258e+00,2.854332328796547813e+02
2.199999999999996181e+00,6.410484180878847837e+01,5.614695197306001972e+01,2.550139213188940701e+01,9.955313884927689287e+03,2.754116075344141450e+02,5.600673538441086663e+01,5.813523920502125519e-02,1.653652947019309538e-01,1.653291932506107742e+03,8.636902043499848514e+04,1.054130163579537482e+00,2.854263727772698189e+02
2.224999999999996092e+00,6.551648243516683578e+01,5.678426251562704152e+01,2.549241827299579555e+01,9.955506864547596706e+03,2.753106058335179682e+02,5.665882635076601304e+01,5.872388922713453474e-02,1.672926904198617504e-01,1.691771927195176204e+03,8.635454057903699868e+04,1.053979068764145488e+00,2.854194316310929480e+02
2.249999999999996003e+00,6.694405324384570122e+01,5.742137037569379743e+01,2.548431072353471905e+01,9.955702006351659293e+03,2.752096041326217915e+02,5.731112880749278560e+01,5.916548006188970810e-02,1.692207815364637213e-01,1.730698933993678793e+03,8.633989848773089761e+04,1.053826285844992272e+00,2.854124093924257295e+02
2.274999999999995914e+00,6.838754946365952492e+01,5.805829959731816814e+01,2.547716492412062905e+01,9.955899308693540661e+03,2.751086024317256147e+02,5.796365379150430641e+01,5.945858253356114259e-02,1.711496015052912101e-01,1.770073676819254388e+03,8.632509428461005155e+04,1.053671816267637729e+00,2.854053060090969325e+02
2.299999999999995826e+00,6.984696695394814014e+01,5.869507654821398290e+01,2.547107382089156857e+01,9.956098769999676733e+03,2.750076007308294379e+02,5.861641291293889822e+01,5.960197235426980406e-02,1.730791854766614291e-01,1.809896940515763390e+03,8.631012808774357836e+04,1.053515661422039562e+00,2.853981214251699612e+02
2.324999999999995737e+00,7.132230226043611765e+01,5.933172983842639781e+01,2.546612710704460270e+01,9.956300388777142871e+03,2.749065990299332611e+02,5.926941826441170491e+01,5.959464452238164706e-02,1.750095700300035861e-01,1.850169567109599711e+03,8.629500000915060809e+04,1.053357822636404428e+00,2.853908555806559093e+02
2.349999999999995648e+00,7.281355267111212015e+01,5.996829021899655032e+01,2.546241042240047392e+01,9.956504163621402768e+03,2.748055973290370844e+02,5.992268228223579740e+01,5.943583642351160656e-02,1.769407927643702194e-01,1.890892448654464715e+03,8.627971015421721677e+04,1.053198301171102580e+00,2.853835084112286040e+02
2.374999999999995559e+00,7.432071626931428909e+01,6.060479046057898955e+01,2.546000455152481834e+01,9.956710093223475269e+03,2.747045956281409076e+02,6.057621767402159918e+01,5.912504310989683681e-02,1.788728920849244342e-01,1.932066523744891356e+03,8.626425862116079952e+04,1.053037098213081224e+00,2.853760798479609093e+02
2.399999999999995470e+00,7.584379198029637337e+01,6.124126521143796253e+01,2.545898459888004339e+01,9.956918176377030250e+03,2.746035939272447308e+02,6.123003725691754795e+01,5.866203891793011355e-02,1.808059067255524399e-01,1.973692767982974374e+03,8.624864550049591344e+04,1.052874214870296088e+00,2.853685698170607452e+02
2.424999999999995381e+00,7.738277961872518063e+01,6.187775083478952354e+01,2.545941916265997307e+01,9.957128411984402192e+03,2.745025922263485540e+02,6.188415384225055504e+01,5.804689723166572835e-02,1.827398754084461341e-01,2.015772186795333937e+03,8.623287087458369206e+04,1.052709652167010734e+00,2.853609782396471246e+02
2.449999999999995293e+00,7.893767992779612541e+01,6.251428522552565425e+01,2.546136951007386173e+01,9.957340799062620135e+03,2.744015905254523773e+02,6.253858007560797461e+01,5.728001138884313698e-02,1.846748363720858155e-01,2.058305804857737257e+03,8.621693481717964460e+04,1.052543411039085441e+00,2.853533050315234050e+02
2.474999999999995204e+00,8.050849461276084185e+01,6.315090760621799149e+01,2.546488874852934003e+01,9.957555336748888294e+03,2.743005888245562005e+02,6.319332831871563627e+01,5.636212257350282223e-02,1.866108270226074783e-01,2.101294657647633358e+03,8.620083739302183676e+04,1.052375492329686857e+00,2.853455501029694119e+02
2.499999999999995115e+00,8.209522637818008661e+01,6.378765830328634934e+01,2.547002103222759928e+01,9.957772024304138540e+03,2.741995871236600237e+02,6.384841047441023676e+01,5.529434174548560760e-02,1.885478834170755957e-01,2.144739778683493114e+03,8.618457865756483807e+04,1.052205896786520878e+00,2.853377133586026275e+02
2.524999999999995026e+00,8.369787894096225500e+01,6.442457850381387630e+01,2.547680078802450510e+01,9.957990861117517852e+03,2.740985854227638470e+02,6.450383784154907119e+01,5.407817746387517249e-02,1.904860398351346518e-01,2.188642188100594012e+03,8.616815865664281591e+04,1.052034625058323014e+00,2.853297946972053296e+02
2.549999999999994937e+00,8.531645706389099360e+01,6.506170999413004097e+01,2.548525198615452325e+01,9.958211846709009478e+03,2.739975837218676702e+02,6.515962095672840348e+01,5.271556316834455358e-02,1.924253283116462987e-01,2.233002879713128550e+03,8.615157742627309926e+04,1.051861677692817798e+00,2.853217940116176692e+02
2.574999999999994849e+00,8.695096655283123255e+01,6.569909488158496913e+01,2.549538746786802434e+01,9.958434980731177347e+03,2.738965820209714934e+02,6.581576942785808626e+01,5.120888649740281545e-02,1.943657781452257372e-01,2.277822806883312751e+03,8.613483499252465845e+04,1.051687055135360538e+00,2.853137111886616140e+02
2.599999999999994760e+00,8.860141427163034678e+01,6.633677530146788115e+01,2.550720835121051167e+01,9.958660262970412077e+03,2.737955803200753166e+02,6.647229177556999957e+01,4.956102058006919137e-02,1.963074154298618534e-01,2.323102868262447828e+03,8.611793137142543856e+04,1.051510757727974976e+00,2.853055461090837071e+02
2.624999999999994671e+00,9.026780813001096249e+01,6.697479311324889295e+01,2.552070360394610304e+01,9.958887693346605374e+03,2.736945786191791399e+02,6.712919537999823660e+01,4.777532587617883825e-02,1.982502628976617054e-01,2.368843900297410073e+03,8.610086656898603542e+04,1.051332785709613082e+00,2.852972986475526795e+02
2.649999999999994582e+00,9.195015708357095718e+01,6.761318958350628350e+01,2.553584951097850819e+01,9.959117271912382421e+03,2.735935769182829631e+02,6.778648614234397485e+01,4.585572864549949251e-02,2.001943389192435419e-01,2.415046649239813178e+03,8.608364058125794691e+04,1.051153139216774335e+00,2.852889686726740592e+02
2.674999999999994493e+00,9.364847110211849213e+01,6.825200506333128203e+01,2.555260945344742396e+01,9.959348998850638964e+03,2.734925752173867863e+02,6.844416852077570468e+01,4.380671714266831662e-02,2.021396576095532416e-01,2.461711768664923511e+03,8.606625339451803302e+04,1.050971818285436399e+00,2.852805560470654882e+02
2.699999999999994404e+00,9.536276115477085114e+01,6.889127866068938033e+01,2.557093370698770940e+01,9.959582874471383548e+03,2.733915735164906096e+02,6.910224530697826140e+01,4.163338436863794900e-02,2.040862281677063850e-01,2.508839798337332923e+03,8.604870498550508637e+04,1.050788822853536031e+00,2.852720606274569377e+02
2.724999999999994316e+00,9.709303916711360216e+01,6.953104791172275156e+01,2.559075939937281063e+01,9.959818899207484719e+03,2.732905718155944328e+02,6.976071760805064059e+01,3.934146458237913757e-02,2.060340548232280355e-01,2.556431157189390888e+03,8.603099532174000342e+04,1.050604152764316401e+00,2.852634822648316799e+02
2.749999999999994227e+00,9.883931797929108143e+01,7.017134845580159208e+01,2.561201066045849473e+01,9.960057073609001236e+03,2.731895701146982560e+02,7.041958466252329174e+01,3.693735883189769309e-02,2.079831362923324489e-01,2.604486123976669660e+03,8.601312436194984184e+04,1.050417807770760659e+00,2.852548208046177933e+02
2.774999999999994138e+00,1.006016112966462970e+02,7.081221371803852094e+01,2.563459892071638890e+01,9.960297398336351762e+03,2.730885684138020792e+02,7.107884383659029481e+01,3.442816995936288232e-02,2.099334657663907977e-01,2.653004830631875393e+03,8.599509205658167775e+04,1.050229787540956750e+00,2.852460760869235514e+02
2.799999999999994049e+00,1.023799336291849613e+02,7.145367460384883884e+01,2.565842339304589714e+01,9.960539874153206256e+03,2.729875667129059025e+02,7.173849055715832890e+01,3.182174008689083594e-02,2.118850307137612188e-01,2.701987250842179947e+03,8.597689834833487112e+04,1.050040091663659636e+00,2.852372479467821336e+02
2.824999999999993960e+00,1.041743002263829112e+02,7.209575921105037821e+01,2.568337177436365693e+01,9.960784501916976296e+03,2.728865650120097257e+02,7.239851829039356801e+01,2.912667930454252221e-02,2.138378128159344749e-01,2.751433191820713546e+03,8.595854317287509912e+04,1.049848719655740670e+00,2.852283362144857506e+02
2.849999999999993872e+00,1.059847269989550114e+02,7.273849256414679587e+01,2.570932113292959542e+01,9.961031282569654650e+03,2.727855633111135489e+02,7.305891858338668499e+01,2.635240507563713433e-02,2.157917880900876995e-01,2.801342290828261412e+03,8.594002645952162857e+04,1.049655670969360077e+00,2.852193407159070375e+02
2.874999999999993783e+00,1.078112304434180260e+02,7.338189637558657807e+01,2.573613898737013983e+01,9.961280217126834032e+03,2.726845616102173722e+02,7.371968106926422593e+01,2.350919602322608729e-02,2.177469269036365340e-01,2.851714009044983413e+03,8.592134813207178377e+04,1.049460945000569412e+00,2.852102612728886015e+02
2.899999999999993694e+00,1.096538275573402643e+02,7.402598883908493121e+01,2.576368458918746285e+01,9.961531306666651290e+03,2.725835599093211954e+02,7.438079359987132477e+01,2.060826926145205643e-02,2.197031943655818609e-01,2.902547635422848543e+03,8.590250810962931428e+04,1.049264541097949310e+00,2.852010977036354120e+02
2.924999999999993605e+00,1.115125357471406460e+02,7.467078446000547842e+01,2.579181040514210110e+01,9.961784552317056296e+03,2.724825582084250186e+02,7.504224232954140916e+01,1.766191760623425297e-02,2.216605505733694470e-01,2.953842287233022944e+03,8.588350630756095052e+04,1.049066458572584404e+00,2.851918498231709123e+02
2.949999999999993516e+00,1.133873727321624756e+02,7.531629392600787298e+01,2.582036372787971601e+01,9.962039955243850272e+03,2.723815565075288418e+02,7.570401188287095806e+01,1.468383193609143662e-02,2.236189511079034187e-01,3.005596917634622514e+03,8.586434263839275809e+04,1.048866696707404511e+00,2.851825174437659598e+02
2.974999999999993427e+00,1.152783564506098628e+02,7.596252402208264698e+01,2.584918845141500654e+01,9.962297516636754153e+03,2.722805548066326651e+02,7.636608557065645186e+01,1.168991110602902485e-02,2.255783476708242696e-01,3.057810327790507017e+03,8.584501701285624586e+04,1.048665254768091026e+00,2.851731003754409812e+02
2.999999999999993339e+00,1.171855049645528197e+02,7.660947759267574497e+01,2.587812695470931246e+01,9.962557237697035816e+03,2.721795531057364883e+02,7.702844558553870513e+01,8.700820071281789234e-03,2.275386886619101823e-01,3.110481178226894826e+03,8.582552934081701096e+04,1.048462132012750958e+00,2.851635984264133299e+02
3.024999999999993250e+00,1.191088363528251648e+02,7.725715355215895386e+01,2.590702203549770033e+01,9.962819119622672588e+03,2.720785514048403115e+02,7.769107332277566513e+01,5.753026128477914565e-03,2.294999201261109789e-01,3.163608011202982652e+03,8.580587953238662158e+04,1.048257327703496555e+00,2.851540114036368436e+02
3.049999999999993161e+00,1.210483686216175556e+02,7.790554694920989220e+01,2.593571906666148763e+01,9.963083163596178565e+03,2.719775497039441348e+02,7.835394964068177615e+01,2.986986363628137218e-03,2.314619865224695483e-01,3.217189269424547547e+03,8.578606749883771408e+04,1.048050841115980347e+00,2.851443391132448824e+02
3.074999999999993072e+00,1.230041196094825864e+02,7.855464928829317728e+01,2.596407628026817349e+01,9.963349370770256428e+03,2.718765480030479580e+02,7.901705519867743988e+01,1.702180380940045102e-03,2.334248317223436564e-01,3.271223322267924686e+03,8.576609315367952513e+04,1.047842671550587079e+00,2.851345813610758455e+02
3.099999999999992983e+00,1.249761069091036916e+02,7.920445004498920127e+01,2.599201252147436136e+01,9.963617742257198188e+03,2.717755463021517812e+02,7.968037082604625709e+01,3.625464291814630303e-03,2.353884000984871605e-01,3.325708495937858515e+03,8.574595641345292097e+04,1.047632818340711536e+00,2.851247379530620378e+02
3.124999999999992895e+00,1.269643478281795979e+02,7.985493643697250832e+01,2.601943747453475453e+01,9.963888279120606967e+03,2.716745446012556044e+02,8.034387778820637038e+01,6.312171303667782861e-03,2.373526373115045496e-01,3.380643096498467912e+03,8.572565719835281197e+04,1.047421280859226256e+00,2.851148086955362828e+02
3.149999999999992806e+00,1.289688593149185181e+02,8.050609257567786869e+01,2.604622689027487681e+01,9.964160982367580800e+03,2.715735429003594277e+02,8.100755816644209517e+01,9.012569859741678679e-03,2.393174914315827628e-01,3.436025443634039675e+03,8.570519543281370716e+04,1.047208058524569774e+00,2.851047933955217104e+02
3.174999999999992717e+00,1.309896578826010227e+02,8.115789966559623281e+01,2.607226449127715995e+01,9.964435852938649987e+03,2.714725411994632509e+02,8.167139517400187287e+01,1.164001830584854985e-02,2.412829138723072420e-01,3.491853900507620438e+03,8.568457104626417276e+04,1.046993150808587680e+00,2.850946918611055594e+02
3.199999999999992628e+00,1.330267595453187823e+02,8.181033630127178924e+01,2.609744587990957143e+01,9.964712891697987288e+03,2.713715394985670741e+02,8.233537350249643794e+01,1.416427678768613675e-02,2.432488604140977950e-01,3.548126907526950163e+03,8.566378397386313009e+04,1.046776557244184280e+00,2.850845039018059310e+02
3.224999999999992539e+00,1.350801797481253743e+02,8.246337876722854787e+01,2.612167865550274470e+01,9.964992099424527623e+03,2.712705377976708974e+02,8.299947965710856579e+01,1.656591235598324149e-02,2.452152921947136910e-01,3.604843016544830334e+03,8.564283415716442687e+04,1.046558277432224626e+00,2.850742293289050622e+02
3.249999999999992450e+00,1.371499333204701543e+02,8.311700133160114490e+01,2.614488216251975672e+01,9.965273476803193262e+03,2.711695360967747206e+02,8.366370217500359274e+01,1.882923148919898523e-02,2.471821763547884521e-01,3.662000916187409075e+03,8.562172154477659205e+04,1.046338311048384595e+00,2.850638679557814044e+02
3.274999999999992362e+00,1.392360344221815467e+02,8.377117652619584476e+01,2.616698694775481826e+01,9.965557024419840673e+03,2.710685343958785438e+02,8.432803188463030608e+01,2.094049819309904900e-02,2.491494868043143684e-01,3.719599461674682971e+03,8.560044609274041431e+04,1.046116657847057319e+00,2.850534195981045400e+02
3.299999999999992273e+00,1.413384965127333999e+02,8.442587540595776829e+01,2.618793393658759427e+01,9.965842742753569837e+03,2.709675326949823670e+02,8.499246205803073906e+01,2.288736362523506596e-02,2.511172046730616447e-01,3.777637696171645530e+03,8.557900776510815194e+04,1.045893317667361710e+00,2.850428840741305976e+02
3.324999999999992184e+00,1.434573323065415025e+02,8.508106778169596396e+01,2.620767336328477626e+01,9.966130632173060803e+03,2.708665309940861903e+02,8.565698848799841869e+01,2.465865882691148023e-02,2.530853185390780635e-01,3.836114866011616414e+03,8.555740653421626484e+04,1.045668290435952885e+00,2.850322612048485098e+02
3.349999999999992095e+00,1.455925537543371320e+02,8.573672242352998296e+01,2.622616359987409496e+01,9.966420692931618760e+03,2.707655292931900135e+02,8.632160970402986777e+01,2.624436397426450907e-02,2.550538250672987339e-01,3.895030448767286089e+03,8.553564238105838012e+04,1.045441576170878406e+00,2.850215508141756686e+02
3.374999999999992006e+00,1.477441720133647323e+02,8.639280722707897553e+01,2.624336966583089392e+01,9.966712925164185435e+03,2.706645275922938367e+02,8.698632674529687847e+01,2.763555567680563152e-02,2.570227283393767825e-01,3.954384141857735813e+03,8.551371529550968262e+04,1.045213174983882887e+00,2.850107527290826965e+02
3.399999999999991918e+00,1.499121974278241396e+02,8.704928934402781238e+01,2.625926180317417291e+01,9.967007328884399612e+03,2.705635258913976600e+02,8.765114320418420846e+01,2.882444963875377408e-02,2.589920399829288566e-01,4.014175875067723609e+03,8.549162527654679434e+04,1.044983087082667739e+00,2.849998667797149778e+02
3.424999999999991829e+00,1.520966395130380988e+02,8.770613527408281129e+01,2.627381393204168347e+01,9.967303903981648546e+03,2.704625241905014832e+02,8.831606509560634777e+01,2.980442060857041789e-02,2.609617787860050164e-01,4.074405807110149908e+03,8.546937233246912365e+04,1.044751312773162022e+00,2.849888927995178847e+02
3.449999999999991740e+00,1.542975069396197796e+02,8.836331091934171411e+01,2.628700214727152229e+01,9.967602650219452698e+03,2.703615224896053064e+02,8.898110064701880617e+01,3.057003859235062418e-02,2.629319700772124180e-01,4.135074314292985946e+03,8.544695648102050473e+04,1.044517852460756124e+00,2.849778306253116966e+02
3.474999999999991651e+00,1.565148075185716152e+02,8.902078160219528513e+01,2.629880325966543353e+01,9.967903567233708600e+03,2.702605207887091296e+02,8.964626004891890432e+01,3.111709503409311114e-02,2.649026449890256596e-01,4.196181974621899826e+03,8.542437774952109612e+04,1.044282706651640913e+00,2.849666800973728300e+02
